"CRN","ACCESS_CTRL","COUNTY","LANE_COUNT","OFFSET","RAMP","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME"
"2013039416","1.0","2","4","0.0","0","W","3","5.0","7076","","65.0","EAST/WEST TU"
"2013128155","","2","01","","0","N","4","4.0","","","25.0","OXFORD DR"
"2013128155","","2","02","","0","E","3","4.0","","","25.0","VICTORY DR"
"2013024384","3.0","2","2","2980.0","0","B","3","2.0","0051","","35.0","WEST CARSON ST"
"2013024384","3.0","2","2","0.0","0","N","4","2.0","0051","","35.0","STANHOPE ST/CHARTIERS AV"
"2013024384","3.0","2","2","0.0","0","S","5","2.0","0051","","25.0","CHARTIERS AV"
"2013025980","","2","04","","0","E","3","4.0","","","25.0","FORBES AV"
"2013064660","3.0","2","2","3376.0","0","W","4","2.0","3011","","25.0","BERRYMAN AV"
"2013064660","3.0","2","2","2645.0","0","S","3","2.0","0088","","35.0","LIBRARY RD"
"2013063622","","2","02","","0","N","3","4.0","","","35.0","FEDERAL ST"
"2013063622","","2","02","","0","W","4","4.0","","","25.0","CARRINGTON ST"
"2013020732","","2","04","","0","N","5","4.0","","","35.0","FRANKSTOWN AV"
"2013020732","3.0","2","2","0.0","0","N","3","2.0","0008","","35.0","WASHINGTON BL"
"2013020732","3.0","2","2","0.0","0","S","4","2.0","0008","","35.0","WASHINGTON BL"
"2013067533","3.0","2","2","1978.0","0","B","3","2.0","0008","","35.0","BUTLER ST"
"2013088754","1.0","2","2","1495.0","0","S","3","1.0","0279","","55.0","NORTH HILLS EX"
"2013022024","1.0","2","2","879.0","0","E","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2013044905","3.0","2","2","618.0","0","N","3","2.0","0051","","25.0","SAW MILL RUN BL"
"2013010561","1.0","2","2","1278.0","0","S","4","1.0","0279","","55.0","NORTH HILLS EX"
"2013059208","3.0","2","2","2640.0","0","S","3","2.0","1025","","35.0","RICH HILL RD"
"2013118368","","2","02","","0","N","3","4.0","","","25.0","18TH ST"
"2013118368","","2","02","","0","W","4","4.0","","","25.0","SMALLMAN ST"
"2013108534","","2","02","","0","N","5","4.0","","","25.0","ANTHONY ST"
"2013108534","3.0","2","2","1082.0","0","W","3","2.0","3058","","25.0","LYDIA ST"
"2013108534","1.0","2","1","1110.0","1","E","4","2.0","8033","","","CARNEGIE INT/RAMP E RD"
"2013001812","","2","02","","0","N","3","4.0","","","25.0","MCCARTNEY ST"
"2013001812","","2","02","","0","W","4","4.0","","","25.0","WABASH ST"
"2013111619","","2","02","","0","U","4","4.0","","","25.0","4TH ST"
"2013111619","","2","02","","0","U","3","4.0","","","25.0","PENNSYLVANIA AV"
"2013014275","1.0","2","3","697.0","0","E","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2013044672","","2","02","","0","S","4","4.0","","","25.0","FEDERAL ST"
"2013044672","","2","02","","0","W","5","4.0","","","25.0","LACOCK ST"
"2013044672","1.0","2","2","4306.0","0","S","3","1.0","0279","","55.0","FORT DUQUESNE BR"
"2013072566","","2","03","","0","W","4","4.0","","","25.0","ALPHA DR"
"2013072566","3.0","2","2","0.0","0","S","3","2.0","1001","","25.0","FREEPORT RD"
"2013023962","","2","03","","0","S","3","4.0","","","25.0","PARK MANOR DR"
"2013070781","1.0","2","3","1987.0","0","E","3","1.0","0376","","55.0","PENN LINCOLN PY"
"2013125297","3.0","2","2","2401.0","0","W","5","2.0","1028","","45.0","BAKERSTOWN RD"
"2013125297","3.0","2","2","591.0","0","N","3","2.0","1001","","45.0","FREEPORT RD"
