"CRN","ACCESS_CTRL","COUNTY","LANE_COUNT","OFFSET","RAMP","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME"
"2018120043","3.0","2","","797.0","0","S","3","2.0","0051","","45.0","SR 0051 HW"
"2018038442","3.0","2","","1464.0","0","E","3","2.0","3104","","35.0","MCKEES ROCKS BR"
"2018049614","1.0","2","","1354.0","0","S","3","2.0","0028","","55.0","ALLEGHENY VALLEY EX"
"2018036351","3.0","2","","1770.0","0","W","3","2.0","3089","","45.0","FLAUGHERTY RUN RD"
"2018119558","","2","","","0","E","3","4.0","","","20.0","CHAUVET DR"
"2018119558","","2","","","0","N","4","4.0","","","30.0","SUMMIT PARK DR"
"2019004499","1.0","2","","449.0","0","N","3","1.0","0279","","50.0","FORT DUQUESNE BR"
"2018043825","3.0","2","","515.0","0","S","3","2.0","4009","","25.0","EVERGREEN RD"
"2018043825","","2","","","0","W","4","4.0","","","25.0","FRIDAY RD (#"
"2018104862","1.0","2","","2067.0","0","E","3","2.0","0022","","55.0","SR 0022 SH"
"2018087214","1.0","2","","2380.0","0","N","3","2.0","0028","","65.0","ALLEGHENY VALLEY EX"
"2018055475","","2","","","0","U","3","4.0","","","25.0","BEECHWOOD BL"
